"Frequency","Anode Voltage","Anode Current","Cathode Voltage","Cathode Current","G Anode>Anode","C Anode>Anode","G Cathode>Anode","C Cathode>Anode","G Anode>Cathode","C Anode>Cathode","G Cathode>Cathode","C Cathode>Cathode"
1.0000000000e-03,-3.3000000000e+00,0.0000000000e+00,0.0000000000e+00,1.4532876280e-21,-1.6946352500e-30,-6.7777102600e-16,1.6098173570e-18,6.7777102600e-16,1.6946352500e-30,6.7777102600e-16,7.3279955040e-17,-6.7777102610e-16
1.0000000000e-03,-3.2000000000e+00,0.0000000000e+00,0.0000000000e+00,1.4022950760e-21,-1.6916993240e-30,-6.7710684980e-16,-2.0127647630e-18,6.7710684980e-16,1.6916993240e-30,6.7710684980e-16,2.1251581460e-17,-6.7710684980e-16
1.0000000000e-03,-3.1000000000e+00,0.0000000000e+00,0.0000000000e+00,-1.5680208630e-21,-1.6884488670e-30,-6.7637303190e-16,1.4131649060e-18,6.7637303190e-16,1.6884488670e-30,6.7637303190e-16,-7.4888755910e-17,-6.7637303190e-16
1.0000000000e-03,-3.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-1.0580953800e-21,-1.6848356410e-30,-6.7555888250e-16,-4.4088727070e-18,6.7555888250e-16,1.6848356410e-30,6.7555888250e-16,-6.1863632850e-17,-6.7555888250e-16
1.0000000000e-03,-2.9000000000e+00,0.0000000000e+00,0.0000000000e+00,-1.7719910540e-21,-1.6808016700e-30,-6.7465153430e-16,-6.8598482640e-19,6.7465153430e-16,1.6808016700e-30,6.7465153430e-16,-1.9525664810e-17,-6.7465153430e-16
1.0000000000e-03,-2.8000000000e+00,0.0000000000e+00,0.0000000000e+00,-1.5807689970e-21,-1.6762767730e-30,-6.7363538190e-16,-2.9063708180e-19,6.7363538190e-16,1.6762767730e-30,6.7363538190e-16,8.1564354920e-17,-6.7363538190e-16
1.0000000000e-03,-2.7000000000e+00,0.0000000000e+00,0.0000000000e+00,5.7366617020e-22,-1.6711753250e-30,-6.7249134310e-16,3.8270236470e-19,6.7249134310e-16,1.6711753250e-30,6.7249134310e-16,-9.7362656180e-17,-6.7249134310e-16
1.0000000000e-03,-2.6000000000e+00,0.0000000000e+00,0.0000000000e+00,7.2664381600e-22,-1.6653919540e-30,-6.7119587360e-16,2.1435944980e-18,6.7119587360e-16,1.6653919540e-30,6.7119587360e-16,4.6439485650e-18,-6.7119587360e-16
1.0000000000e-03,-2.5000000000e+00,0.0000000000e+00,0.0000000000e+00,-1.6190134110e-21,-1.6587957580e-30,-6.6971963400e-16,8.3199611820e-19,6.6971963400e-16,1.6587957580e-30,6.6971963400e-16,1.0669246840e-17,-6.6971963400e-16
1.0000000000e-03,-2.4000000000e+00,0.0000000000e+00,0.0000000000e+00,4.0794038460e-22,-1.6512223960e-30,-6.6802565740e-16,2.5300598550e-18,6.6802565740e-16,1.6512223960e-30,6.6802565740e-16,1.6419631260e-17,-6.6802565740e-16
1.0000000000e-03,-2.3000000000e+00,0.0000000000e+00,0.0000000000e+00,3.3145156450e-22,-1.6424631020e-30,-6.6606678490e-16,-1.7255415270e-19,6.6606678490e-16,1.6424631020e-30,6.6606678490e-16,-1.2777947140e-18,-6.6606678490e-16
1.0000000000e-03,-2.2000000000e+00,0.0000000000e+00,0.0000000000e+00,-1.1090879260e-21,-1.6322490990e-30,-6.6378200350e-16,-8.6142113570e-19,6.6378200350e-16,1.6322490990e-30,6.6378200350e-16,-3.7150972120e-17,-6.6378200350e-16
1.0000000000e-03,-2.1000000000e+00,0.0000000000e+00,0.0000000000e+00,2.2181758520e-21,-1.6202290080e-30,-6.6109109220e-16,-3.8915569370e-18,6.6109109220e-16,1.6202290080e-30,6.6109109220e-16,-4.8957474750e-17,-6.6109109220e-16
1.0000000000e-03,-2.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.2267362240e-22,-1.6059352360e-30,-6.5788658780e-16,-2.7592983920e-18,6.5788658780e-16,1.6059352360e-30,6.5788658780e-16,-5.5355694310e-17,-6.5788658780e-16
1.0000000000e-03,-1.9000000000e+00,0.0000000000e+00,0.0000000000e+00,3.6969597540e-22,-1.5887325310e-30,-6.5402135930e-16,1.7195638580e-18,6.5402135930e-16,1.5887325310e-30,6.5402135930e-16,4.4409684400e-17,-6.5402135930e-16
1.0000000000e-03,-1.8000000000e+00,0.0000000000e+00,0.0000000000e+00,-2.3839016350e-21,-1.5677366570e-30,-6.4928873700e-16,-2.6868291190e-18,6.4928873700e-16,1.5677366570e-30,6.4928873700e-16,-3.3963573920e-18,-6.4928873700e-16
1.0000000000e-03,-1.7000000000e+00,0.0000000000e+00,0.0000000000e+00,-1.6572578280e-22,-1.5416813400e-30,-6.4338952570e-16,2.8607135500e-19,6.4338952570e-16,1.5416813400e-30,6.4338952570e-16,-7.8159367940e-18,-6.4338952570e-16
1.0000000000e-03,-1.6000000000e+00,0.0000000000e+00,0.0000000000e+00,-1.5297764490e-22,-1.5086924760e-30,-6.3587498020e-16,-1.0082916260e-18,6.3587498020e-16,1.5086924760e-30,6.3587498020e-16,-1.7537162280e-17,-6.3587498020e-16
1.0000000000e-03,-1.5000000000e+00,0.0000000000e+00,0.0000000000e+00,1.5170283130e-21,-1.4658911030e-30,-6.2604391770e-16,4.4336679930e-19,6.2604391770e-16,1.4658911030e-30,6.2604391770e-16,7.2993945990e-18,-6.2604391770e-16
1.0000000000e-03,-1.4000000000e+00,0.0000000000e+00,0.0000000000e+00,-7.9038449970e-22,-1.4086744500e-30,-6.1274911360e-16,5.6728996150e-19,6.1274911360e-16,1.4086744500e-30,6.1274911360e-16,1.3709325730e-17,-6.1274911360e-16
1.0000000000e-03,-1.3000000000e+00,0.0000000000e+00,0.0000000000e+00,9.9435469110e-22,-1.3294042290e-30,-5.9402086810e-16,1.6178336290e-18,5.9402086810e-16,1.3294042290e-30,5.9402086810e-16,8.6172552350e-19,-5.9402086810e-16
1.0000000000e-03,-1.2000000000e+00,0.0000000000e+00,0.0000000000e+00,2.3456572260e-21,-1.2151679180e-30,-5.6633817100e-16,-1.1494757880e-19,5.6633817100e-16,1.2151679180e-30,5.6633817100e-16,-3.8130429820e-18,-5.6633817100e-16
1.0000000000e-03,-1.1000000000e+00,0.0000000000e+00,0.0000000000e+00,7.1389567810e-22,-1.0452945920e-30,-5.2341948980e-16,-2.7143977470e-19,5.2341948980e-16,1.0452945920e-30,5.2341948980e-16,-1.5027802760e-18,-5.2341948980e-16
1.0000000000e-03,-1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-9.0511773300e-22,-7.9708930890e-31,-4.5588764570e-16,-3.1578850960e-19,4.5588764570e-16,7.9708930890e-31,4.5588764570e-16,-1.1162982280e-18,-4.5588764570e-16
1.0000000000e-03,-9.0000000000e-01,0.0000000000e+00,0.0000000000e+00,6.3740683380e-23,-4.9117999800e-31,-3.6071951600e-16,-1.3180129300e-19,3.6071951600e-16,4.9117999800e-31,3.6071951600e-16,2.2991675280e-19,-3.6071951600e-16
1.0000000000e-03,-8.0000000000e-01,0.0000000000e+00,0.0000000000e+00,-6.8839940300e-22,-2.4382548840e-31,-2.6532257440e-16,-1.1906601460e-21,2.6532257440e-16,2.4382548840e-31,2.6532257440e-16,-1.1711577310e-19,-2.6532257440e-16
1.0000000000e-03,-7.0000000000e-01,0.0000000000e+00,0.0000000000e+00,1.6572578220e-21,-1.1936114490e-31,-2.0221470570e-16,1.2684351830e-20,2.0221470570e-16,1.1936114490e-31,2.0221470570e-16,2.4039564170e-20,-2.0221470570e-16
1.0000000000e-03,-6.0000000000e-01,0.0000000000e+00,0.0000000000e+00,-1.3895469430e-21,-6.5449977730e-32,-1.6638426130e-16,-3.6981609130e-21,1.6638426130e-16,6.5449977730e-32,1.6638426130e-16,2.8970653980e-20,-1.6638426130e-16
1.0000000000e-03,-5.0000000000e-01,0.0000000000e+00,0.0000000000e+00,9.5916983250e-19,-4.5845162290e-32,-1.4438376020e-16,3.5246743830e-22,1.4438376020e-16,4.5845162300e-32,1.4438376020e-16,-7.3941685530e-21,-1.4438376020e-16
1.0000000000e-03,-4.0000000000e-01,0.0000000000e+00,0.0000000000e+00,6.0591895060e-20,-2.2287922380e-30,-1.2947522000e-16,-1.5869301240e-22,1.2947522000e-16,2.2287922480e-30,1.2947522000e-16,9.9014931460e-21,-1.2947522000e-16
1.0000000000e-03,-3.0000000000e-01,0.0000000000e+00,0.0000000000e+00,-6.5665656610e-20,-8.2922938340e-28,-1.1922530340e-16,-3.2191991960e-21,1.1922530350e-16,8.2922933710e-28,1.1922530340e-16,-9.2742743720e-21,-1.1922530350e-16
1.0000000000e-03,-2.0000000000e-01,0.0000000000e+00,0.0000000000e+00,2.8581329370e-20,-3.2585227920e-25,-1.2217265360e-16,-1.6981549520e-20,1.2217269600e-16,3.2585313840e-25,1.2217268310e-16,6.0083216990e-20,-1.2217272550e-16
1.0000000000e-03,-1.0000000000e-01,0.0000000000e+00,0.0000000000e+00,-9.5611028250e-22,-4.3576765670e-23,-2.5208835440e-16,3.3211724900e-20,2.5209047460e-16,4.3577510370e-23,2.5209084970e-16,3.4673673340e-19,-2.5209297030e-16
1.0000000000e-03,3.5589908190e-15,0.0000000000e+00,0.0000000000e+00,4.7168656970e-22,-2.3605797670e-22,-4.6698748720e-16,1.4333484190e-18,4.6712488340e-16,2.3616190630e-22,4.6714714000e-16,1.0215179900e-17,-4.6728459420e-16
1.0000000000e-03,1.0000000000e-01,0.0000000000e+00,0.0000000000e+00,4.9626939930e-19,-3.4708032990e-22,-5.5660158950e-16,-9.7868241740e-19,5.5659835220e-16,3.4706466610e-22,5.5658116520e-16,-2.7885493220e-19,-5.5657792590e-16
1.0000000000e-03,2.0000000000e-01,0.0000000000e+00,0.0000000000e+00,3.1866332730e-22,-3.9765303560e-22,-5.9593035260e-16,1.7260620370e-18,5.9597407110e-16,3.9771449260e-22,5.9600637310e-16,2.7095235110e-18,-5.9605009550e-16
1.0000000000e-03,3.0000000000e-01,0.0000000000e+00,0.0000000000e+00,1.2355528480e-20,-4.2481548700e-22,-6.1761070370e-16,-6.8636754520e-19,6.1738753300e-16,4.2462236870e-22,6.1737728020e-16,-1.2588983580e-17,-6.1715420500e-16
1.0000000000e-03,4.0000000000e-01,0.0000000000e+00,0.0000000000e+00,9.0010860790e-20,-4.4137327580e-22,-6.3126503770e-16,3.3960857970e-18,6.3060993880e-16,4.4088440570e-22,6.3068129580e-16,-3.6115639170e-17,-6.3002692020e-16
1.0000000000e-03,5.0000000000e-01,0.0000000000e+00,0.0000000000e+00,2.6746801170e-20,-4.5372520430e-22,-6.4094952190e-16,-5.3148093700e-18,6.4130830900e-16,4.5394094990e-22,6.4120467980e-16,1.9488671720e-17,-6.4156363270e-16
1.0000000000e-03,6.0000000000e-01,0.0000000000e+00,0.0000000000e+00,1.7366655950e-20,-4.6141986050e-22,-6.4787768490e-16,-1.9740662240e-19,6.4745746060e-16,4.6106217390e-22,6.4745641090e-16,-2.3058182350e-17,-6.4703651670e-16
1.0000000000e-03,7.0000000000e-01,0.0000000000e+00,0.0000000000e+00,1.7806806190e-21,-4.6813318420e-22,-6.5330252320e-16,-1.9458039800e-18,6.5341730850e-16,4.6819754170e-22,6.5337796940e-16,6.0884612680e-18,-6.5349278200e-16
1.0000000000e-03,8.0000000000e-01,0.0000000000e+00,0.0000000000e+00,1.8594939300e-21,-4.7051214930e-22,-6.5772689840e-16,-1.0284205950e-17,6.5412248690e-16,4.6727574410e-22,6.5392211130e-16,-1.9810733210e-16,-6.5034248100e-16
1.0000000000e-03,9.0000000000e-01,0.0000000000e+00,0.0000000000e+00,8.7902056810e-21,-4.7891463590e-22,-6.6097186030e-16,1.7275483670e-18,6.6379528380e-16,4.8137555640e-22,6.6383056060e-16,1.5442578100e-16,-6.6666849880e-16
1.0000000000e-03,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.5782382410e-21,-4.7974191790e-22,-6.6389750380e-16,-1.7407367620e-18,6.6332247330e-16,4.7922237250e-22,6.6329191270e-16,-3.1262659350e-17,-6.6271751350e-16
1.0000000000e-03,1.1000000000e+00,0.0000000000e+00,0.0000000000e+00,1.3613989850e-21,-4.7944396100e-22,-6.6642185950e-16,-8.4736437970e-18,6.6159424940e-16,4.7518814910e-22,6.6143616140e-16,-2.6279480120e-16,-6.5665141520e-16
1.0000000000e-03,1.2000000000e+00,0.0000000000e+00,0.0000000000e+00,2.8064386630e-21,-4.8250600890e-22,-6.6845295780e-16,-8.0299033800e-18,6.6475094470e-16,4.7919894060e-22,6.6458968370e-16,-2.0188158900e-16,-6.6091305280e-16
1.0000000000e-03,1.3000000000e+00,0.0000000000e+00,0.0000000000e+00,5.4749699710e-21,-4.8474562260e-22,-6.7004563580e-16,5.5456648160e-19,6.6697659840e-16,4.8211272220e-22,6.6697568950e-16,-1.6714966690e-16,-6.6392331390e-16
1.0000000000e-03,1.4000000000e+00,0.0000000000e+00,0.0000000000e+00,2.6224578260e-20,-4.9283669680e-22,-6.7157854250e-16,-2.9955811520e-19,6.7734342760e-16,4.9784882390e-22,6.7734193860e-16,3.1274092720e-16,-6.8316546100e-16
1.0000000000e-03,1.5000000000e+00,0.0000000000e+00,0.0000000000e+00,2.3806918650e-19,-4.8958799470e-22,-6.7295738230e-16,-3.1855094450e-18,6.7224132200e-16,4.8891856550e-22,6.7218066250e-16,-3.8903653110e-17,-6.7146558000e-16
1.0000000000e-03,1.6000000000e+00,0.0000000000e+00,0.0000000000e+00,-2.6799837620e-22,-4.8963134460e-22,-6.7411714450e-16,-2.8151762460e-18,6.7176564710e-16,4.8755763920e-22,6.7170650570e-16,-1.2766833210e-16,-6.6936498100e-16
1.0000000000e-03,1.7000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0216188350e-19,-4.8938532070e-22,-6.7521797670e-16,-6.4660483220e-18,6.7095733390e-16,4.8562256580e-22,6.7083339130e-16,-2.3071870400e-16,-6.6660550320e-16
1.0000000000e-03,1.8000000000e+00,0.0000000000e+00,0.0000000000e+00,6.7574509800e-22,-4.9399586210e-22,-6.7602685270e-16,-4.1976931210e-19,6.7689754660e-16,4.9474137610e-22,6.7688864680e-16,4.7008472360e-17,-6.7776064000e-16
1.0000000000e-03,1.9000000000e+00,0.0000000000e+00,0.0000000000e+00,7.2054385840e-21,-4.9343024390e-22,-6.7688748120e-16,-2.3650652800e-18,6.7577301830e-16,4.9243024020e-22,6.7572847870e-16,-6.0281902030e-17,-6.7461626300e-16
1.0000000000e-03,2.0000000000e+00,0.0000000000e+00,0.0000000000e+00,7.1794384230e-20,-4.9402817460e-22,-6.7758039000e-16,2.9932773870e-19,6.7630246770e-16,4.9292755300e-22,6.7630481630e-16,-6.9203894520e-17,-6.7502973360e-16
1.0000000000e-03,2.1000000000e+00,0.0000000000e+00,0.0000000000e+00,4.0723454900e-22,-4.9643697450e-22,-6.7818943090e-16,3.6457891740e-18,6.7934911830e-16,4.9750690040e-22,6.7942468580e-16,6.3054102280e-17,-6.8058687580e-16
1.0000000000e-03,2.2000000000e+00,0.0000000000e+00,0.0000000000e+00,5.8575905520e-20,-4.9481852180e-22,-6.7892208590e-16,-3.0235339930e-18,6.7688579310e-16,4.9301439730e-22,6.7682975920e-16,-1.0995105360e-16,-6.7480088930e-16
1.0000000000e-03,2.3000000000e+00,0.0000000000e+00,0.0000000000e+00,6.5452619750e-20,-4.8498244170e-22,-6.7962664560e-16,-1.1091307620e-17,6.6321324620e-16,4.7095001460e-22,6.6300260110e-16,-8.8610893670e-16,-6.4706411650e-16
1.0000000000e-03,2.4000000000e+00,0.0000000000e+00,0.0000000000e+00,1.5404476780e-19,-4.9796933680e-22,-6.7981326620e-16,6.2284991320e-18,6.8085058940e-16,4.9896818790e-22,6.8096607710e-16,5.5977771060e-17,-6.8200548630e-16
1.0000000000e-03,2.5000000000e+00,0.0000000000e+00,0.0000000000e+00,3.1806441530e-22,-5.0858184300e-22,-6.8024078150e-16,8.2845924890e-18,6.9520522680e-16,5.2196306940e-22,6.9537317510e-16,8.0804301860e-16,-7.1073134870e-16
1.0000000000e-03,2.6000000000e+00,0.0000000000e+00,0.0000000000e+00,2.3320848040e-20,-4.9721070820e-22,-6.8083867400e-16,-8.5299394190e-19,6.7950063350e-16,4.9605212790e-22,6.7949714550e-16,-7.1506426960e-17,-6.7816222180e-16
1.0000000000e-03,2.7000000000e+00,0.0000000000e+00,0.0000000000e+00,1.3636854160e-20,-5.0349353050e-22,-6.8110763510e-16,5.9684310670e-18,6.8798689880e-16,5.0961088060e-22,6.8810569320e-16,3.7141354810e-16,-6.9506852870e-16
1.0000000000e-03,2.8000000000e+00,0.0000000000e+00,0.0000000000e+00,1.3366956740e-19,-4.9903583440e-22,-6.8165393180e-16,-3.7584927670e-18,6.8175927910e-16,4.9907225440e-22,6.8169600630e-16,6.0058748000e-18,-6.8180136970e-16
1.0000000000e-03,2.9000000000e+00,0.0000000000e+00,0.0000000000e+00,2.7406748110e-19,-4.9967000240e-22,-6.8206439890e-16,-7.5872091560e-18,6.8251947440e-16,4.9994353320e-22,6.8238021600e-16,2.4625257890e-17,-6.8283553880e-16
1.0000000000e-03,3.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.5291267320e-23,-4.9499653690e-22,-6.8230744100e-16,-3.6734546030e-18,6.7606897360e-16,4.8958318310e-22,6.7599565290e-16,-3.3658937700e-16,-6.6982539820e-16
1.0000000000e-03,3.1000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0071503970e-21,-4.9822902730e-22,-6.8249943780e-16,1.8324791370e-18,6.8042947710e-16,4.9646593260e-22,6.8045641960e-16,-1.1196555570e-16,-6.7839377490e-16
1.0000000000e-03,3.2000000000e+00,0.0000000000e+00,0.0000000000e+00,1.1499736210e-19,-5.0585913840e-22,-6.8262109540e-16,1.0080174470e-17,6.9081106410e-16,5.1320882740e-22,6.9101086220e-16,4.4211404700e-16,-6.9931983540e-16
1.0000000000e-03,3.3000000000e+00,0.0000000000e+00,0.0000000000e+00,2.4693216210e-21,-4.9537965470e-22,-6.8314544630e-16,-4.3280693080e-18,6.7639967240e-16,4.8953221600e-22,6.7632322220e-16,-3.6335699820e-16,-6.6965707090e-16
1.0000000000e-03,3.4000000000e+00,0.0000000000e+00,0.0000000000e+00,8.1963244800e-20,-4.9845325410e-22,-6.8329015850e-16,8.5885971380e-19,6.8056430960e-16,4.9610875360e-22,6.8057104590e-16,-1.4740514210e-16,-6.7785801350e-16
1.0000000000e-03,3.5000000000e+00,0.0000000000e+00,0.0000000000e+00,-9.0314137820e-23,-5.0535357060e-22,-6.8343279120e-16,5.3670628870e-18,6.8995577740e-16,5.1114808420e-22,6.9006295820e-16,3.5191116350e-16,-6.9666072570e-16
1.0000000000e-03,3.6000000000e+00,0.0000000000e+00,0.0000000000e+00,4.3101086540e-19,-4.9700667790e-22,-6.8375089450e-16,-3.0327788410e-19,6.7850592090e-16,4.9248432880e-22,6.7848662390e-16,-2.8336714750e-16,-6.7328937500e-16
1.0000000000e-03,3.7000000000e+00,0.0000000000e+00,0.0000000000e+00,2.6257925760e-18,-5.0257843970e-22,-6.8407581560e-16,-7.0030144470e-18,6.8605609020e-16,5.0418652380e-22,6.8592798210e-16,1.0680666910e-16,-6.8791458980e-16
1.0000000000e-03,3.8000000000e+00,0.0000000000e+00,0.0000000000e+00,7.4370339410e-20,-5.0737571660e-22,-6.8414351250e-16,-4.5116337590e-19,6.9259767410e-16,5.1478539650e-22,6.9259806920e-16,4.5598833570e-16,-7.0117568910e-16
1.0000000000e-03,3.9000000000e+00,0.0000000000e+00,0.0000000000e+00,2.6015611060e-21,-5.0289878580e-22,-6.8444197940e-16,-6.8941160620e-18,6.8644162000e-16,5.0452569300e-22,6.8631577620e-16,1.0785450050e-16,-6.8832188050e-16
1.0000000000e-03,4.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.0673690990e-19,-4.9995200420e-22,-6.8428145760e-16,1.0876323110e-17,6.8245927750e-16,4.9856015180e-22,6.8266940050e-16,-9.7757888660e-17,-6.8085230160e-16
1.0000000000e-03,4.1000000000e+00,0.0000000000e+00,0.0000000000e+00,9.2878246740e-20,-4.9926717480e-22,-6.8460118200e-16,2.2934388750e-18,6.8147898560e-16,4.9660840960e-22,6.8151587760e-16,-1.6852508900e-16,-6.7841030430e-16
1.0000000000e-03,4.2000000000e+00,0.0000000000e+00,0.0000000000e+00,2.3994489000e-20,-5.0758128720e-22,-6.8477017380e-16,1.3895952770e-18,6.9280851890e-16,5.1464897100e-22,6.9283964740e-16,4.3336410600e-16,-7.0098992020e-16
1.0000000000e-03,4.3000000000e+00,0.0000000000e+00,0.0000000000e+00,1.8830426140e-22,-4.9847507400e-22,-6.8492699020e-16,7.3145619700e-19,6.8036754620e-16,4.9456099450e-22,6.8037529120e-16,-2.4596028900e-16,-6.7585164990e-16
1.0000000000e-03,4.4000000000e+00,0.0000000000e+00,0.0000000000e+00,1.2963608580e-18,-5.0897008390e-22,-6.8496570650e-16,6.0549369960e-18,6.9469938500e-16,5.1762634500e-22,6.9482511200e-16,5.2513236290e-16,-7.0472433090e-16
1.0000000000e-03,4.5000000000e+00,0.0000000000e+00,0.0000000000e+00,7.3823414840e-21,-5.0174163190e-22,-6.8522719180e-16,-9.7829730430e-19,6.8480428410e-16,5.0136509310e-22,6.8479194610e-16,-2.2469240510e-17,-6.8436936500e-16
1.0000000000e-03,4.6000000000e+00,0.0000000000e+00,0.0000000000e+00,1.1468177760e-19,-5.0067902640e-22,-6.8521233020e-16,6.5463797350e-18,6.8337480040e-16,4.9920057630e-22,6.8349980240e-16,-9.8827796290e-17,-6.8166770160e-16
1.0000000000e-03,4.7000000000e+00,0.0000000000e+00,0.0000000000e+00,1.5650644990e-20,-5.0233883290e-22,-6.8540658470e-16,2.4961576320e-18,6.8562373380e-16,5.0256257110e-22,6.8566497480e-16,1.1441468280e-17,-6.8588222480e-16
1.0000000000e-03,4.8000000000e+00,0.0000000000e+00,0.0000000000e+00,6.4703467600e-22,-5.0597345950e-22,-6.8548827730e-16,4.2219164140e-18,6.9058866720e-16,5.1048115440e-22,6.9065740550e-16,2.7427323630e-16,-6.9580323260e-16
1.0000000000e-03,4.9000000000e+00,0.0000000000e+00,0.0000000000e+00,-7.5570642320e-23,-5.0085722630e-22,-6.8571284280e-16,-2.0197073370e-18,6.8358603710e-16,4.9898554660e-22,6.8354377500e-16,-1.1484602060e-16,-6.8142493500e-16
1.0000000000e-03,5.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.1120147570e-20,-4.9886343800e-22,-6.8583531490e-16,-3.0139281420e-18,6.8086361880e-16,4.9454896810e-22,6.8081431760e-16,-2.6751134700e-16,-6.7588562490e-16
1.0000000000e-03,5.1000000000e+00,0.0000000000e+00,0.0000000000e+00,4.8414530240e-20,-5.1020416730e-22,-6.8578670000e-16,4.9721219840e-18,6.9637059420e-16,5.1959706960e-22,6.9647382360e-16,5.7081301120e-16,-7.0725256050e-16
