"Frequency","Anode Voltage","Anode Current","Cathode Voltage","Cathode Current","G Anode>Anode","C Anode>Anode","G Cathode>Anode","C Cathode>Anode","G Anode>Cathode","C Anode>Cathode","G Cathode>Cathode","C Cathode>Cathode"
1.0000000000e-03,-3.8000000000e+00,0.0000000000e+00,0.0000000000e+00,1.4516142640e-32,-6.9753353070e-33,-3.2780996130e-16,-3.5768836780e-20,3.2780996130e-16,6.9753353070e-33,3.2780996130e-16,-5.2073370690e-18,-3.2780996130e-16
1.0000000000e-03,-3.7000000000e+00,0.0000000000e+00,0.0000000000e+00,4.0812158220e-33,-6.9737647490e-33,-3.2774036260e-16,-7.9229562410e-20,3.2774036260e-16,6.9737647490e-33,3.2774036260e-16,1.9724761630e-18,-3.2774036260e-16
1.0000000000e-03,-3.6000000000e+00,0.0000000000e+00,0.0000000000e+00,4.6377452530e-35,-6.9720731380e-33,-3.2766695400e-16,-1.3339569280e-19,3.2766695400e-16,6.9720731380e-33,3.2766695400e-16,-1.9724761630e-18,-3.2766695400e-16
1.0000000000e-03,-3.5000000000e+00,0.0000000000e+00,0.0000000000e+00,4.0348383700e-33,-6.9702490780e-33,-3.2758942460e-16,3.3975867330e-22,3.2758942460e-16,6.9702490780e-33,3.2758942460e-16,-4.5761446970e-18,-3.2758942460e-16
1.0000000000e-03,-3.4000000000e+00,0.0000000000e+00,0.0000000000e+00,-1.3913235760e-34,-6.9682798190e-33,-3.2750743000e-16,-3.9784098290e-21,3.2750743000e-16,6.9682798190e-33,3.2750743000e-16,-4.2210989880e-18,-3.2750743000e-16
1.0000000000e-03,-3.3000000000e+00,0.0000000000e+00,0.0000000000e+00,-8.1624316450e-33,-6.9661510580e-33,-3.2742058710e-16,9.2463517150e-20,3.2742058710e-16,6.9661510580e-33,3.2742058710e-16,-9.4678855800e-19,-3.2742058710e-16
1.0000000000e-03,-3.2000000000e+00,0.0000000000e+00,0.0000000000e+00,6.3537109960e-33,-6.9638467130e-33,-3.2732846950e-16,-8.9163358780e-20,3.2732846950e-16,6.9638467130e-33,3.2732846950e-16,-1.8935771160e-17,-3.2732846950e-16
1.0000000000e-03,-3.1000000000e+00,0.0000000000e+00,0.0000000000e+00,4.6377452530e-35,-6.9613486520e-33,-3.2723060100e-16,1.9186007590e-19,3.2723060100e-16,6.9613486520e-33,3.2723060100e-16,-5.8779789650e-18,-3.2723060100e-16
1.0000000000e-03,-3.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-6.9586363700e-33,-3.2712644820e-16,-4.2693755740e-20,3.2712644820e-16,6.9586363700e-33,3.2712644820e-16,-6.9036665690e-18,-3.2712644820e-16
1.0000000000e-03,-2.9000000000e+00,0.0000000000e+00,0.0000000000e+00,-4.4058579900e-33,-6.9556866150e-33,-3.2701541220e-16,7.7506605710e-20,3.2701541220e-16,6.9556866150e-33,3.2701541220e-16,4.2999980340e-18,-3.2701541220e-16
1.0000000000e-03,-2.8000000000e+00,0.0000000000e+00,0.0000000000e+00,7.9769218350e-33,-6.9524729380e-33,-3.2689681860e-16,9.3732249550e-21,3.2689681860e-16,6.9524729380e-33,3.2689681860e-16,-3.5504570930e-18,-3.2689681860e-16
1.0000000000e-03,-2.7000000000e+00,0.0000000000e+00,0.0000000000e+00,-8.3015640020e-33,-6.9489651570e-33,-3.2676990580e-16,3.5371594840e-22,3.2676990580e-16,6.9489651570e-33,3.2676990580e-16,2.2486228250e-18,-3.2676990580e-16
1.0000000000e-03,-2.6000000000e+00,0.0000000000e+00,0.0000000000e+00,4.6377452530e-35,-6.9451287190e-33,-3.2663381060e-16,-2.7609681660e-20,3.2663381060e-16,6.9451287190e-33,3.2663381060e-16,-5.9174284880e-19,-3.2663381060e-16
1.0000000000e-03,-2.5000000000e+00,0.0000000000e+00,0.0000000000e+00,4.1739707270e-33,-6.9409239290e-33,-3.2648755200e-16,5.4406357660e-20,3.2648755200e-16,6.9409239290e-33,3.2648755200e-16,3.9055028020e-18,-3.2648755200e-16
1.0000000000e-03,-2.4000000000e+00,0.0000000000e+00,0.0000000000e+00,3.9420834650e-33,-6.9363050210e-33,-3.2633001100e-16,-5.7891600190e-21,3.2633001100e-16,6.9363050210e-33,3.2633001100e-16,1.9724761630e-18,-3.2633001100e-16
1.0000000000e-03,-2.3000000000e+00,0.0000000000e+00,0.0000000000e+00,4.1739707270e-33,-6.9312190410e-33,-3.2615990700e-16,1.4985957650e-19,3.2615990700e-16,6.9312190410e-33,3.2615990700e-16,-1.6253203580e-17,-3.2615990700e-16
1.0000000000e-03,-2.2000000000e+00,0.0000000000e+00,0.0000000000e+00,1.8550981010e-34,-6.9256044770e-33,-3.2597576910e-16,-2.0415805270e-20,3.2597576910e-16,6.9256044770e-33,3.2597576910e-16,-9.0733903480e-19,-3.2597576910e-16
1.0000000000e-03,-2.1000000000e+00,0.0000000000e+00,0.0000000000e+00,4.6377452530e-35,-6.9193896000e-33,-3.2577590150e-16,5.4277335730e-20,3.2577590150e-16,6.9193896000e-33,3.2577590150e-16,-1.0848618890e-17,-3.2577590150e-16
1.0000000000e-03,-2.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-6.9124904280e-33,-3.2555834210e-16,-3.8079897510e-20,3.2555834210e-16,6.9124904280e-33,3.2555834210e-16,-1.1164215080e-17,-3.2555834210e-16
1.0000000000e-03,-1.9000000000e+00,0.0000000000e+00,0.0000000000e+00,2.1797402690e-33,-6.9048082340e-33,-3.2532081210e-16,2.0624192950e-19,3.2532081210e-16,6.9048082340e-33,3.2532081210e-16,-6.6275199060e-18,-3.2532081210e-16
1.0000000000e-03,-1.8000000000e+00,0.0000000000e+00,0.0000000000e+00,4.3131030850e-33,-6.8962264720e-33,-3.2506065400e-16,7.8631198730e-20,3.2506065400e-16,6.8962264720e-33,3.2506065400e-16,-3.3137599530e-18,-3.2506065400e-16
1.0000000000e-03,-1.7000000000e+00,0.0000000000e+00,0.0000000000e+00,8.5798287180e-33,-6.8866070020e-33,-3.2477475820e-16,4.0359305160e-20,3.2477475820e-16,6.8866070020e-33,3.2477475820e-16,-4.5366951740e-18,-3.2477475820e-16
1.0000000000e-03,-1.6000000000e+00,0.0000000000e+00,0.0000000000e+00,-4.6377452530e-35,-6.8757854230e-33,-3.2445947190e-16,-7.0914013630e-20,3.2445947190e-16,6.8757854230e-33,3.2445947190e-16,-3.7082551860e-18,-3.2445947190e-16
1.0000000000e-03,-1.5000000000e+00,0.0000000000e+00,0.0000000000e+00,6.3537109960e-33,-6.8635653370e-33,-3.2411049010e-16,-1.2506111660e-19,3.2411049010e-16,6.8635653370e-33,3.2411049010e-16,2.8009161510e-18,-3.2411049010e-16
1.0000000000e-03,-1.4000000000e+00,0.0000000000e+00,0.0000000000e+00,-4.0348383700e-33,-6.8497113090e-33,-3.2372272370e-16,-1.1450881170e-19,3.2372272370e-16,6.8497113090e-33,3.2372272370e-16,1.7357790230e-18,-3.2372272370e-16
1.0000000000e-03,-1.3000000000e+00,0.0000000000e+00,0.0000000000e+00,2.1797402690e-33,-6.8339402890e-33,-3.2329014250e-16,-3.9479084540e-20,3.2329014250e-16,6.8339402890e-33,3.2329014250e-16,-5.1284380230e-18,-3.2329014250e-16
1.0000000000e-03,-1.2000000000e+00,0.0000000000e+00,0.0000000000e+00,9.2754905050e-35,-6.8159113110e-33,-3.2280559090e-16,3.9032662930e-20,3.2280559090e-16,6.8159113110e-33,3.2280559090e-16,1.8541275930e-18,-3.2280559090e-16
1.0000000000e-03,-1.1000000000e+00,0.0000000000e+00,0.0000000000e+00,-4.6377452530e-35,-6.7952133730e-33,-3.2226057820e-16,-2.6860696160e-20,3.2226057820e-16,6.7952133730e-33,3.2226057820e-16,-7.8899046500e-18,-3.2226057820e-16
1.0000000000e-03,-1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.9884609170e-33,-6.7713517570e-33,-3.2164505080e-16,5.8734588910e-20,3.2164505080e-16,6.7713517570e-33,3.2164505080e-16,-1.1479811270e-17,-3.2164505080e-16
1.0000000000e-03,-9.0000000000e-01,0.0000000000e+00,0.0000000000e+00,-1.8087206490e-33,-6.7437336240e-33,-3.2094716820e-16,-1.6126123510e-20,3.2094716820e-16,6.7437336240e-33,3.2094716820e-16,-8.7577941620e-18,-3.2094716820e-16
1.0000000000e-03,-8.0000000000e-01,0.0000000000e+00,0.0000000000e+00,6.2145786390e-33,-6.7116550160e-33,-3.2015312770e-16,-2.6927330960e-20,3.2015312770e-16,6.7116550160e-33,3.2015312770e-16,8.2843998830e-19,-3.2015312770e-16
1.0000000000e-03,-7.0000000000e-01,0.0000000000e+00,0.0000000000e+00,2.2261177210e-33,-6.6742935750e-33,-3.1924712330e-16,-2.4719843780e-20,3.1924712330e-16,6.6742935750e-33,3.1924712330e-16,-9.9412798590e-18,-3.1924712330e-16
1.0000000000e-03,-6.0000000000e-01,0.0000000000e+00,0.0000000000e+00,6.3073335440e-33,-6.6307151420e-33,-3.1821159360e-16,4.9811528590e-20,3.1821159360e-16,6.6307151420e-33,3.1821159360e-16,1.6963295000e-18,-3.1821159360e-16
1.0000000000e-03,-5.0000000000e-01,0.0000000000e+00,0.0000000000e+00,6.1218237340e-33,-6.5799082060e-33,-3.1702801250e-16,-3.9890314580e-20,3.1702801250e-16,6.5799082060e-33,3.1702801250e-16,-5.3256856390e-18,-3.1702801250e-16
1.0000000000e-03,-4.0000000000e-01,0.0000000000e+00,0.0000000000e+00,-4.2667256320e-33,-6.5208679590e-33,-3.1567860070e-16,-8.8451683280e-20,3.1567860070e-16,6.5208679590e-33,3.1567860070e-16,-4.8522913600e-18,-3.1567860070e-16
1.0000000000e-03,-3.0000000000e-01,0.0000000000e+00,0.0000000000e+00,4.3131030850e-33,-6.4527586680e-33,-3.1414943900e-16,-3.3601968680e-20,3.1414943900e-16,6.4527586680e-33,3.1414943900e-16,-8.8761427320e-18,-3.1414943900e-16
1.0000000000e-03,-2.0000000000e-01,0.0000000000e+00,0.0000000000e+00,4.1739707270e-33,-6.3751812780e-33,-3.1243539600e-16,2.1613902670e-21,3.1243539600e-16,6.3751812780e-33,3.1243539600e-16,-2.3669713950e-19,-3.1243539600e-16
1.0000000000e-03,-1.0000000000e-01,0.0000000000e+00,0.0000000000e+00,-8.1160541920e-33,-6.2885457280e-33,-3.1054677220e-16,-2.6235408360e-20,3.1054677220e-16,6.2885457280e-33,3.1054677220e-16,-1.1953205550e-17,-3.1054677220e-16
1.0000000000e-03,3.5589908190e-15,0.0000000000e+00,0.0000000000e+00,-8.1624316450e-33,-6.1944743520e-33,-3.0851629310e-16,-7.8930854830e-21,3.0851629310e-16,6.1944743520e-33,3.0851629310e-16,5.4834837320e-18,-3.0851629310e-16
1.0000000000e-03,1.0000000000e-01,0.0000000000e+00,0.0000000000e+00,2.0869853640e-33,-6.0960471580e-33,-3.0640313170e-16,-1.5913735150e-20,3.0640313170e-16,6.0960471580e-33,3.0640313170e-16,-8.6788951150e-18,-3.0640313170e-16
1.0000000000e-03,2.0000000000e-01,0.0000000000e+00,0.0000000000e+00,-4.1739707270e-33,-5.9976191160e-33,-3.0428933290e-16,-2.0896159680e-20,3.0428933290e-16,5.9976191160e-33,3.0428933290e-16,-5.2467865930e-18,-3.0428933290e-16
1.0000000000e-03,3.0000000000e-01,0.0000000000e+00,0.0000000000e+00,-8.0232992870e-33,-5.9040457210e-33,-3.0226582900e-16,4.4255541280e-20,3.0226582900e-16,5.9040457210e-33,3.0226582900e-16,-2.2091733020e-18,-3.0226582900e-16
1.0000000000e-03,4.0000000000e-01,0.0000000000e+00,0.0000000000e+00,-1.0017529750e-32,-5.8195086520e-33,-3.0041128250e-16,-6.4605591070e-20,3.0041128250e-16,5.8195086520e-33,3.0041128250e-16,-4.2999980340e-18,-3.0041128250e-16
1.0000000000e-03,5.0000000000e-01,0.0000000000e+00,0.0000000000e+00,2.0869853640e-33,-5.7464906510e-33,-2.9877322050e-16,-1.6971118250e-20,2.9877322050e-16,5.7464906510e-33,2.9877322050e-16,2.4064209180e-18,-2.9877322050e-16
1.0000000000e-03,6.0000000000e-01,0.0000000000e+00,0.0000000000e+00,8.3479414550e-33,-5.6854089530e-33,-2.9736061970e-16,1.3257504790e-20,2.9736061970e-16,5.6854089530e-33,2.9736061970e-16,-4.9311904060e-18,-2.9736061970e-16
1.0000000000e-03,7.0000000000e-01,0.0000000000e+00,0.0000000000e+00,2.7826471520e-34,-5.6349653590e-33,-2.9614954090e-16,-2.0329228400e-20,2.9614954090e-16,5.6349653590e-33,2.9614954090e-16,8.8366932080e-18,-2.9614954090e-16
1.0000000000e-03,8.0000000000e-01,0.0000000000e+00,0.0000000000e+00,-8.0232992870e-33,-5.5928574130e-33,-2.9509592660e-16,2.1873941790e-20,2.9509592660e-16,5.5928574130e-33,2.9509592660e-16,-5.7596303950e-18,-2.9509592660e-16
1.0000000000e-03,9.0000000000e-01,0.0000000000e+00,0.0000000000e+00,-1.8550981010e-33,-5.5564457670e-33,-2.9414825630e-16,8.2705937500e-21,2.9414825630e-16,5.5564457670e-33,2.9414825630e-16,3.8660532790e-18,-2.9414825630e-16
1.0000000000e-03,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.3913235760e-34,-5.5231767560e-33,-2.9325604800e-16,-1.0059939590e-20,2.9325604800e-16,5.5231767560e-33,2.9325604800e-16,-1.3412837910e-18,-2.9325604800e-16
1.0000000000e-03,1.1000000000e+00,0.0000000000e+00,0.0000000000e+00,-3.9420834650e-33,-5.4907593260e-33,-2.9237384290e-16,-4.9026998340e-20,2.9237384290e-16,5.4907593260e-33,2.9237384290e-16,1.4990818840e-18,-2.9237384290e-16
1.0000000000e-03,1.2000000000e+00,0.0000000000e+00,0.0000000000e+00,8.6262061700e-33,-5.4571824200e-33,-2.9146209510e-16,-3.1063314030e-20,2.9146209510e-16,5.4571824200e-33,2.9146209510e-16,-3.5504570930e-18,-2.9146209510e-16
1.0000000000e-03,1.3000000000e+00,0.0000000000e+00,0.0000000000e+00,6.3073335440e-33,-5.4206619000e-33,-2.9048660760e-16,-2.6595012000e-20,2.9048660760e-16,5.4206619000e-33,2.9048660760e-16,-7.0614646620e-18,-2.9048660760e-16
1.0000000000e-03,1.4000000000e+00,0.0000000000e+00,0.0000000000e+00,-1.8087206490e-33,-5.3795817120e-33,-2.8941776150e-16,4.7071343630e-20,2.8941776150e-16,5.3795817120e-33,2.8941776150e-16,-1.2623847440e-18,-2.8941776150e-16
1.0000000000e-03,1.5000000000e+00,0.0000000000e+00,0.0000000000e+00,-1.8550981010e-33,-5.3324740210e-33,-2.8823038810e-16,8.9584985160e-21,2.8823038810e-16,5.3324740210e-33,2.8823038810e-16,6.6275199060e-18,-2.8823038810e-16
1.0000000000e-03,1.6000000000e+00,0.0000000000e+00,0.0000000000e+00,4.1739707270e-33,-5.2780746290e-33,-2.8690488500e-16,1.7106536590e-20,2.8690488500e-16,5.2780746290e-33,2.8690488500e-16,-6.0357770580e-18,-2.8690488500e-16
1.0000000000e-03,1.7000000000e+00,0.0000000000e+00,0.0000000000e+00,8.6725836230e-33,-5.2154873640e-33,-2.8542999940e-16,3.2870793740e-20,2.8542999940e-16,5.2154873640e-33,2.8542999940e-16,-6.5880703830e-18,-2.8542999940e-16
1.0000000000e-03,1.8000000000e+00,0.0000000000e+00,0.0000000000e+00,1.8550981010e-34,-5.1444812100e-33,-2.8380733550e-16,-2.6330833890e-20,2.8380733550e-16,5.1444812100e-33,2.8380733550e-16,-7.6532075110e-18,-2.8380733550e-16
1.0000000000e-03,1.9000000000e+00,0.0000000000e+00,0.0000000000e+00,4.2667256320e-33,-5.0659159100e-33,-2.8205679320e-16,6.6389322820e-20,2.8205679320e-16,5.0659159100e-33,2.8205679320e-16,-1.1558710310e-17,-2.8205679320e-16
1.0000000000e-03,2.0000000000e+00,0.0000000000e+00,0.0000000000e+00,7.9769218350e-33,-4.9822773870e-33,-2.8022070760e-16,6.0604393310e-20,2.8022070760e-16,4.9822773870e-33,2.8022070760e-16,1.5779809300e-18,-2.8022070760e-16
1.0000000000e-03,2.1000000000e+00,0.0000000000e+00,0.0000000000e+00,-6.0754462810e-33,-4.8985228030e-33,-2.7836309020e-16,-1.3702850510e-20,2.7836309020e-16,4.8985228030e-33,2.7836309020e-16,4.4183466040e-18,-2.7836309020e-16
1.0000000000e-03,2.2000000000e+00,0.0000000000e+00,0.0000000000e+00,2.7826471520e-34,-4.8247505800e-33,-2.7656081340e-16,2.3663362520e-20,2.7656081340e-16,4.8247505800e-33,2.7656081340e-16,-1.7357790230e-18,-2.7656081340e-16
1.0000000000e-03,2.3000000000e+00,0.0000000000e+00,0.0000000000e+00,-1.9478530060e-33,-4.7878285330e-33,-2.7488738670e-16,-1.5621967790e-20,2.7488738670e-16,4.7878285330e-33,2.7488738670e-16,-1.2663296960e-17,-2.7488738670e-16
1.0000000000e-03,2.4000000000e+00,0.0000000000e+00,0.0000000000e+00,4.3594805380e-33,-4.8818953950e-33,-2.7339550430e-16,-3.3150865800e-20,2.7339550430e-16,4.8818953950e-33,2.7339550430e-16,-6.3119237210e-18,-2.7339550430e-16
1.0000000000e-03,2.5000000000e+00,0.0000000000e+00,0.0000000000e+00,4.3131030850e-33,-5.4824326730e-33,-2.7210665150e-16,2.1447134320e-20,2.7210665150e-16,5.4824326730e-33,2.7210665150e-16,-2.6036685330e-18,-2.7210665150e-16
1.0000000000e-03,2.6000000000e+00,0.0000000000e+00,0.0000000000e+00,2.0406079110e-33,-8.1533046170e-33,-2.7101178540e-16,-2.1302676910e-20,2.7101178540e-16,8.1533046160e-33,2.7101178540e-16,1.2229352200e-18,-2.7101178540e-16
1.0000000000e-03,2.7000000000e+00,0.0000000000e+00,0.0000000000e+00,-1.7159657440e-33,-1.9531993300e-32,-2.7008029820e-16,2.2873553030e-20,2.7008029820e-16,1.9531993310e-32,2.7008029820e-16,2.5642190140e-18,-2.7008029820e-16
1.0000000000e-03,2.8000000000e+00,0.0000000000e+00,0.0000000000e+00,-1.0295794460e-32,-6.8199056050e-32,-2.6927119650e-16,6.3676122320e-21,2.6927119650e-16,6.8199056260e-32,2.6927119650e-16,7.1403637220e-18,-2.6927119650e-16
1.0000000000e-03,2.9000000000e+00,0.0000000000e+00,0.0000000000e+00,1.8690113370e-32,-2.7897787790e-31,-2.6854189200e-16,1.3164978880e-22,2.6854189200e-16,2.7897787820e-31,2.6854189200e-16,-4.4972456460e-18,-2.6854189200e-16
1.0000000000e-03,3.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-1.0342171910e-32,-1.2051771130e-30,-2.6785313640e-16,4.3535003980e-20,2.6785313640e-16,1.2051771150e-30,2.6785313640e-16,-2.7614666220e-19,-2.6785313640e-16
1.0000000000e-03,3.1000000000e+00,0.0000000000e+00,0.0000000000e+00,-4.6377452530e-35,-5.3389175270e-30,-2.6717077180e-16,-1.3256987150e-20,2.6717077180e-16,5.3389175190e-30,2.6717077180e-16,-4.1027504060e-18,-2.6717077180e-16
1.0000000000e-03,3.2000000000e+00,0.0000000000e+00,0.0000000000e+00,-6.3073335440e-33,-2.4102608530e-29,-2.6646561200e-16,-4.2396196880e-22,2.6646561200e-16,2.4102608300e-29,2.6646561200e-16,-3.2743105070e-18,-2.6646561200e-16
1.0000000000e-03,3.3000000000e+00,0.0000000000e+00,0.0000000000e+00,-1.6317615460e-21,-1.1087285310e-28,-2.6571259970e-16,5.9060988660e-21,2.6571259970e-16,1.1087284710e-28,2.6571259970e-16,-5.1678877800e-18,-2.6571259970e-16
1.0000000000e-03,3.4000000000e+00,0.0000000000e+00,0.0000000000e+00,-1.6317615460e-21,-5.2051251130e-28,-2.6489004680e-16,-1.8025241250e-20,2.6489004680e-16,5.2051258260e-28,2.6489004680e-16,-3.2348601840e-18,-2.6489004680e-16
1.0000000000e-03,3.5000000000e+00,0.0000000000e+00,0.0000000000e+00,-1.6317615460e-21,-2.4995031370e-27,-2.6397957680e-16,7.7140271910e-21,2.6397957680e-16,2.4995031030e-27,2.6397957680e-16,-1.8935775580e-18,-2.6397957680e-16
1.0000000000e-03,3.6000000000e+00,0.0000000000e+00,0.0000000000e+00,-1.6317615460e-21,-1.2307908270e-26,-2.6296749740e-16,-4.3720810510e-20,2.6296749710e-16,1.2307913710e-26,2.6296749740e-16,-7.6532060520e-18,-2.6296749720e-16
1.0000000000e-03,3.7000000000e+00,0.0000000000e+00,0.0000000000e+00,-1.6317615460e-21,-6.2301427890e-26,-2.6184887470e-16,4.6536911520e-21,2.6184887460e-16,6.2301281770e-26,2.6184887460e-16,3.4715504290e-18,-2.6184887450e-16
1.0000000000e-03,3.8000000000e+00,0.0000000000e+00,0.0000000000e+00,-1.6317615460e-21,-3.2479246220e-25,-2.6063700180e-16,-7.1256964290e-20,2.6063699620e-16,3.2479113240e-25,2.6063700140e-16,-9.4679982630e-19,-2.6063699580e-16
1.0000000000e-03,3.9000000000e+00,0.0000000000e+00,0.0000000000e+00,-1.6317615460e-21,-1.7439704650e-24,-2.5938436780e-16,1.8915532310e-20,2.5938436130e-16,1.7439532640e-24,2.5938436550e-16,1.2623192730e-18,-2.5938435900e-16
1.0000000000e-03,4.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-1.6317615460e-21,-9.6039392220e-24,-2.5822910420e-16,-1.2426064160e-20,2.5822908510e-16,9.6036517580e-24,2.5822908690e-16,-1.6175823950e-18,-2.5822906780e-16
1.0000000000e-03,4.1000000000e+00,0.0000000000e+00,0.0000000000e+00,-1.6317615460e-21,-5.3469394100e-23,-2.5749537830e-16,-4.3411702000e-20,2.5749461280e-16,5.3467985900e-23,2.5749534170e-16,-3.0774032320e-18,-2.5749457640e-16
1.0000000000e-03,4.2000000000e+00,0.0000000000e+00,0.0000000000e+00,-1.6317615460e-21,-2.9031285850e-22,-2.5787923640e-16,-7.8561966310e-21,2.5787955110e-16,2.9034515320e-22,2.5787960490e-16,-4.3403306640e-18,-2.5787991170e-16
1.0000000000e-03,4.3000000000e+00,0.0000000000e+00,0.0000000000e+00,-1.6317615460e-21,-1.4250403940e-21,-2.6061266310e-16,-1.8472332690e-20,2.6059952800e-16,1.4251424050e-21,2.6061319870e-16,-2.1370056360e-18,-2.6060006080e-16
1.0000000000e-03,4.4000000000e+00,0.0000000000e+00,0.0000000000e+00,-1.6317615490e-21,-5.6038563330e-21,-2.6695848830e-16,-2.5767401890e-21,2.6688253490e-16,5.6055721700e-21,2.6696310270e-16,-3.2962650520e-18,-2.6688705170e-16
1.0000000000e-03,4.5000000000e+00,0.0000000000e+00,0.0000000000e+00,-1.6317616870e-21,-1.5758320010e-20,-2.7643404660e-16,2.1330631160e-20,2.7656593030e-16,1.5757847490e-20,2.7643328090e-16,5.6119744330e-18,-2.7656505750e-16
1.0000000000e-03,4.6000000000e+00,0.0000000000e+00,0.0000000000e+00,-1.6317626360e-21,-3.1446813410e-20,-2.8641831740e-16,3.7768648440e-20,2.8652352980e-16,3.1483053930e-20,2.8646009600e-16,-3.4371891840e-18,-2.8656544740e-16
1.0000000000e-03,4.7000000000e+00,0.0000000000e+00,0.0000000000e+00,-1.6317600540e-21,-4.8460705260e-20,-2.9475008570e-16,4.9707521620e-20,2.9477661160e-16,4.8369287210e-20,2.9466497310e-16,-5.2943676570e-18,-2.9469231970e-16
1.0000000000e-03,4.8000000000e+00,0.0000000000e+00,0.0000000000e+00,-1.6317625380e-21,-6.3394955980e-20,-3.0089980110e-16,6.0272560170e-20,3.0152841080e-16,6.3206044900e-20,3.0074585560e-16,-2.9156889270e-18,-3.0137281780e-16
1.0000000000e-03,4.9000000000e+00,0.0000000000e+00,0.0000000000e+00,-1.6317587520e-21,-7.5318412240e-20,-3.0524605410e-16,7.6210337270e-20,3.0474247210e-16,7.5450853800e-20,3.0534506310e-16,2.6218533490e-18,-3.0484179820e-16
1.0000000000e-03,5.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-1.6317620910e-21,-8.4642139110e-20,-3.0850579270e-16,8.3249566860e-20,3.0883701520e-16,8.3969809700e-20,3.0803079900e-16,-2.2473289110e-18,-3.0835937340e-16
